x_acceleration_linear, y_acceleration_linear, z_acceleration_linear, x_velocity_linear, y_velocity_linear, z_velocity_linear, x_position_linear, y_position_linear, z_position_linear, 
0.1096,0.0368,-0.1272,0,0,-0.00610352,0,0,0,
0.1104,0.0376,-0.1288,0,0,-0.00610352,0,0,0,
0.1096,0.0408,-0.1264,0,0,-0.00610352,0,0,0,
0.1088,0.0408,-0.1288,0,0,-0.00610352,0,0,0,
0.1096,0.0408,-0.1296,0,0,-0.00610352,0,0,0,
0.1104,0.0392,-0.1296,0,0,-0.00610352,0,0,0,
0.1112,0.0408,-0.128,0,0,-0.00610352,0,0,0,
0.1088,0.04,-0.1272,0,0,-0.00610352,0,0,0,
0.1096,0.0416,-0.1272,0,0,-0.00610352,0,0,0,
0.1096,0.04,-0.128,0,0,-0.00610352,0,0,0,
0.1064,0.0368,-0.128,0,0,-0.00610352,0,0,0,
0.1072,0.0392,-0.1288,0,0,-0.00610352,0,0,0,
0.1088,0.0344,-0.128,0,0,-0.00610352,0,0,0,
0.1072,0.0384,-0.1304,0,0,-0.00610352,0,0,0,
0.1056,0.036,-0.1312,0,0,-0.00610352,0,0,0,
0.108,0.0344,-0.128,0,0,-0.00610352,0,0,0,
0.108,0.0368,-0.1296,0,0,-0.00610352,0,0,0,
0.108,0.0352,-0.1304,0,0,-0.00610352,0,0,0,
0.1064,0.036,-0.1296,0,0,-0.00610352,0,0,0,
0.1064,0.036,-0.128,0,0,-0.00610352,0,0,0,
0.1056,0.0376,-0.1288,0,0,-0.00610352,0,0,0,
0.104,0.0376,-0.1328,0,0,-0.00610352,0,0,0,
0.1048,0.0368,-0.1328,0,0,-0.00610352,0,0,0,
0.1016,0.0352,-0.132,0,0,-0.00610352,0,0,0,
0.104,0.0344,-0.1344,0,0,-0.00610352,0,0,0,
0.1056,0.0336,-0.136,0,0,-0.00610352,0,0,0,
0.1056,0.0328,-0.1352,0,0,-0.00610352,0,0,0,
0.1032,0.0312,-0.136,0,0,-0.00610352,0,0,0,
0.1024,0.0312,-0.1376,0,0,-0.00610352,0,0,0,
0.1016,0.0328,-0.136,0,0,-0.00610352,0,0,0,
0.1024,0.0336,-0.136,0,0,-0.00610352,0,0,0,
0.104,0.0344,-0.136,0,0,-0.00610352,0,0,0,
0.1024,0.0328,-0.1368,0,0,-0.00610352,0,0,0,
0.1008,0.0296,-0.1408,0,0,-0.00610352,0,0,0,
0.1024,0.032,-0.14,0,0,-0.00610352,0,0,0,
0.1064,0.0352,-0.1376,0,0,-0.00610352,0,0,0,
0.1032,0.0344,-0.1384,0,0,-0.00610352,0,0,0,
0.1016,0.0344,-0.1384,0,0,-0.00610352,0,0,0,
0.1024,0.0344,-0.14,0,0,-0.00610352,0,0,0,
0.1008,0.0344,-0.1416,0,0,-0.00610352,0,0,0,
0.0992,0.032,-0.1392,0,0,-0.00610352,0,0,0,
0.0992,0.036,-0.1384,0,0,-0.00610352,0,0,0,
0.0992,0.0368,-0.14,0,0,-0.00610352,0,0,0,
0.0992,0.0368,-0.1384,0,0,-0.00610352,0,0,0,
0.0968,0.0376,-0.1408,0,0,-0.00610352,0,0,0,
0.0984,0.04,-0.1408,0,0,-0.00610352,0,0,0,
0.096,0.0432,-0.1424,0,0,-0.00610352,0,0,0,
0.0944,0.0448,-0.1432,0,0,-0.00610352,0,0,0,
0.0936,0.0432,-0.1432,0,0,-0.00610352,0,0,0,
0.0944,0.0424,-0.1424,0,0,-0.00610352,0,0,0,
0.0928,0.0432,-0.1432,0,0,-0.00610352,0,0,0,
0.0936,0.0432,-0.144,0,0,-0.00610352,0,0,0,
0.0944,0.044,-0.1432,0,0,-0.00610352,0,0,0,
0.0912,0.044,-0.1424,0,0,-0.00610352,0,0,0,
0.0904,0.0464,-0.1424,0,0,-0.00610352,0,0,0,
0.0912,0.0464,-0.1432,0,0,-0.00610352,0,0,0,
0.0888,0.0448,-0.144,0,0,-0.00610352,0,0,0,
0.0872,0.0456,-0.1424,0,0,-0.00610352,0,0,0,
0.0848,0.0464,-0.14,0,0,-0.00610352,0,0,0,
0.0848,0.0472,-0.1392,0,0,-0.00610352,0,0,0,
0.084,0.0464,-0.1392,0,0,-0.00610352,0,0,0,
0.084,0.0472,-0.1384,0,0,-0.00610352,0,0,0,
0.0816,0.0472,-0.14,0,0,-0.00610352,0,0,0,
0.0808,0.0488,-0.1408,0,0,-0.00610352,0,0,0,
0.0792,0.0488,-0.1408,0,0,-0.00610352,0,0,0,
0.0784,0.048,-0.1416,0,0,-0.00610352,0,0,0,
0.0768,0.0512,-0.1432,0,0,-0.00610352,0,0,0,
0.0776,0.052,-0.1432,0,0,-0.00610352,0,0,0,
0.0752,0.0504,-0.1448,0,0,-0.00610352,0,0,0,
0.0728,0.0488,-0.1472,0,0,-0.00610352,0,0,0,
0.072,0.0472,-0.148,0,0,-0.00610352,0,0,0,
0.068,0.044,-0.1472,0,0,-0.00610352,0,0,0,
0.0656,0.0456,-0.144,0,0,-0.00610352,0,0,0,
0.064,0.0464,-0.1432,0,0,-0.00610352,0,0,0,
0.0592,0.0432,-0.1432,0,0,-0.00610352,0,0,0,
0.0584,0.0376,-0.14,0,0,-0.00610352,0,0,0,
0.0544,0.0368,-0.1368,0,0,-0.00610352,0,0,0,
0.0536,0.0384,-0.1344,0,0,-0.00610352,0,0,0,
0.0496,0.0376,-0.132,0,0,-0.00610352,0,0,0,
0.0456,0.0376,-0.1312,0,0,-0.00610352,0,0,0,
0.0416,0.044,-0.1304,0,0,-0.00610352,0,0,0,
0.036,0.0464,-0.128,0,0,-0.00610352,0,0,0,
0.0336,0.0496,-0.132,0,0,-0.00610352,0,0,0,
0.0312,0.0552,-0.132,0,0,-0.00610352,0,0,0,
0.0304,0.0616,-0.132,0,0,-0.00610352,0,0,0,
0.0296,0.0632,-0.1304,0,0,-0.00610352,0,0,0,
0.028,0.0648,-0.1352,0,0,-0.00610352,0,0,0,
0.0256,0.0656,-0.1368,0,0,-0.00610352,0,0,0,
0.0224,0.0688,-0.1368,0,0,-0.00610352,0,0,0,
0.024,0.072,-0.1352,0,0,-0.00610352,0,0,0,
0.0224,0.0736,-0.1344,0,0,-0.00610352,0,0,0,
0.0216,0.076,-0.136,0,0,-0.00610352,0,0,0,
0.0168,0.0768,-0.1368,0,0,-0.00610352,0,0,0,
0.0152,0.08,-0.1328,0,0,-0.00610352,0,0,0,
0.0144,0.08,-0.1344,0,0,-0.00610352,0,0,0,
0.0184,0.08,-0.136,0,0,-0.00610352,0,0,0,
0.0192,0.0816,-0.136,0,0,-0.00610352,0,0,0,
0.0152,0.084,-0.1376,0,0,-0.00610352,0,0,0,
0.0144,0.0864,-0.1384,0,0,-0.00610352,0,0,0,
0.012,0.0864,-0.1392,0,0,-0.00610352,0,0,0,
0.0112,0.0872,-0.14,0,0,-0.00610352,0,0,0,
0.0128,0.0848,-0.136,0,0,-0.00610352,0,0,0,
0.0128,0.0808,-0.1328,0,0,-0.00610352,0,0,0,
0.0104,0.0808,-0.1296,0,0,-0.00610352,0,0,0,
0.008,0.0808,-0.1288,0,0,-0.00610352,0,0,0,
0.0104,0.0776,-0.1296,0,0,-0.00610352,0,0,0,
0.0064,0.0784,-0.1232,0,0,-0.00610352,0,0,0,
0.0048,0.0768,-0.1232,0,0,-0.00610352,0,0,0,
0.0032,0.0808,-0.1224,0,0,-0.00610352,0,0,0,
0.0016,0.0824,-0.1192,0,0,-0.00610352,0,0,0,
-0.0016,0.0824,-0.1184,0,0,-0.00610352,0,0,0,
-0.004,0.0832,-0.1152,-0.00610352,0,-0.00610352,0,0,0,
-0.0048,0.0824,-0.1152,-0.00610352,0,-0.00610352,0,0,0,
-0.0048,0.0824,-0.116,-0.00610352,0,-0.00610352,0,0,0,
-0.004,0.0864,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0048,0.0888,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0088,0.0888,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0096,0.0896,-0.116,-0.00610352,0,-0.00610352,0,0,0,
-0.0096,0.0904,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0088,0.0904,-0.1176,-0.00610352,0,-0.00610352,0,0,0,
-0.0088,0.0896,-0.116,-0.00610352,0,-0.00610352,0,0,0,
-0.0112,0.0864,-0.116,-0.00610352,0,-0.00610352,0,0,0,
-0.0112,0.0872,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0128,0.0888,-0.1152,-0.00610352,0,-0.00610352,0,0,0,
-0.0104,0.0856,-0.1144,-0.00610352,0,-0.00610352,0,0,0,
-0.0096,0.0856,-0.1112,-0.00610352,0,-0.00610352,0,0,0,
-0.0096,0.0864,-0.1088,-0.00610352,0,-0.00610352,0,0,0,
-0.0128,0.0848,-0.1072,-0.00610352,0,-0.00610352,0,0,0,
-0.0136,0.0856,-0.1064,-0.00610352,0,-0.00610352,0,0,0,
-0.0144,0.0864,-0.1016,-0.00610352,0,-0.00610352,0,0,0,
-0.012,0.0856,-0.1,-0.00610352,0,-0.00610352,0,0,0,
-0.0152,0.0824,-0.0968,-0.00610352,0,-0.00610352,0,0,0,
-0.0152,0.0832,-0.0952,-0.00610352,0,-0.00610352,0,0,0,
-0.016,0.0872,-0.0912,-0.00610352,0,-0.00610352,0,0,0,
-0.0184,0.0888,-0.0912,-0.00610352,0,-0.00610352,0,0,0,
-0.0184,0.0872,-0.0888,-0.00610352,0,-0.00610352,0,0,0,
-0.0208,0.088,-0.0872,-0.00610352,0,-0.00610352,0,0,0,
-0.0216,0.0872,-0.084,-0.00610352,0,-0.00610352,0,0,0,
-0.02,0.0864,-0.0848,-0.00610352,0,-0.00610352,0,0,0,
-0.0192,0.088,-0.0848,-0.00610352,0,-0.00610352,0,0,0,
-0.0208,0.0864,-0.0824,-0.00610352,0,-0.00610352,0,0,0,
-0.02,0.084,-0.08,-0.00610352,0,-0.00610352,0,0,0,
-0.0192,0.0848,-0.0808,-0.00610352,0,-0.00610352,0,0,0,
-0.0216,0.0832,-0.08,-0.00610352,0,-0.00610352,0,0,0,
-0.0248,0.084,-0.0768,-0.00610352,0,-0.00610352,0,0,0,
-0.0256,0.0824,-0.076,-0.00610352,0,-0.00610352,0,0,0,
-0.0288,0.084,-0.0736,-0.00610352,0,-0.00610352,0,0,0,
-0.0296,0.0832,-0.0712,-0.00610352,0,-0.00610352,0,0,0,
-0.0312,0.0808,-0.0696,-0.00610352,0,-0.00610352,0,0,0,
-0.0312,0.0784,-0.0672,-0.00610352,0,-0.00610352,0,0,0,
-0.0328,0.0792,-0.0632,-0.00610352,0,-0.00610352,0,0,0,
-0.0328,0.0792,-0.064,-0.00610352,0,-0.00610352,0,0,0,
-0.0304,0.08,-0.0616,-0.00610352,0,-0.00610352,0,0,0,
-0.032,0.0776,-0.0616,-0.00610352,0,-0.00610352,0,0,0,
-0.0336,0.076,-0.0584,-0.00610352,0,-0.00610352,0,0,0,
-0.0344,0.0768,-0.0544,-0.00610352,0,-0.00610352,0,0,0,
-0.036,0.076,-0.0512,-0.00610352,0,-0.00610352,0,0,0,
-0.036,0.0744,-0.0472,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0704,-0.044,-0.00610352,0,-0.00610352,0,0,0,
-0.0368,0.0672,-0.04,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.068,-0.0384,-0.00610352,0,-0.00610352,0,0,0,
-0.0408,0.0648,-0.0368,-0.00610352,0,-0.00610352,0,0,0,
-0.0424,0.064,-0.0328,-0.00610352,0,-0.00610352,0,0,0,
-0.0392,0.0632,-0.0296,-0.00610352,0,-0.00610352,0,0,0,
-0.0368,0.0592,-0.028,-0.00610352,0,-0.00610352,0,0,0,
-0.0352,0.0584,-0.0224,-0.00610352,0,-0.00610352,0,0,0,
-0.0384,0.0576,-0.0192,-0.00610352,0,-0.00610352,0,0,0,
-0.0392,0.0568,-0.0144,-0.00610352,0,-0.00610352,0,0,0,
-0.0392,0.0576,-0.0152,-0.00610352,0,-0.00610352,0,0,0,
-0.04,0.0568,-0.0128,-0.00610352,0,-0.00610352,0,0,0,
-0.0392,0.0552,-0.0064,-0.00610352,0,-0.00610352,0,0,0,
-0.04,0.0536,-0.0016,-0.00610352,0,-0.00610352,0,0,0,
-0.036,0.0552,0.0016,-0.00610352,0,0,0,0,0,
-0.0344,0.0536,0.0032,-0.00610352,0,0,0,0,0,
-0.0368,0.0536,0.0064,-0.00610352,0,0,0,0,0,
-0.036,0.0544,0.0104,-0.00610352,0,0,0,0,0,
-0.0304,0.0544,0.012,-0.00610352,0,0,0,0,0,
-0.0304,0.0536,0.0176,-0.00610352,0,0,0,0,0,
-0.032,0.0536,0.0184,-0.00610352,0,0,0,0,0,
-0.0336,0.0544,0.0232,-0.00610352,0,0,0,0,0,
-0.0312,0.0568,0.0264,-0.00610352,0,0,0,0,0,
-0.0296,0.0576,0.0256,-0.00610352,0,0,0,0,0,
-0.0288,0.0608,0.0232,-0.00610352,0,0,0,0,0,
-0.0264,0.0608,0.0248,-0.00610352,0,0,0,0,0,
-0.0256,0.0624,0.0264,-0.00610352,0,0,0,0,0,
-0.024,0.0632,0.0256,-0.00610352,0,0,0,0,0,
-0.024,0.0552,0.0264,-0.00610352,0,0,0,0,0,
-0.0224,0.0496,0.0304,-0.00610352,0,0,0,0,0,
-0.0224,0.0464,0.0344,-0.00610352,0,0,0,0,0,
-0.0184,0.0456,0.04,-0.00610352,0,0,0,0,0,
-0.0152,0.0392,0.044,-0.00610352,0,0,0,0,0,
-0.0176,0.0368,0.0464,-0.00610352,0,0,0,0,0,
-0.0184,0.036,0.056,-0.00610352,0,0,0,0,0,
-0.012,0.036,0.0672,-0.00610352,0,0,0,0,0,
-0.0064,0.0432,0.0712,-0.00610352,0,0,0,0,0,
-0.0048,0.0472,0.0744,-0.00610352,0,0,0,0,0,
-0.0048,0.052,0.08,-0.00610352,0,0,0,0,0,
-0.0056,0.0576,0.0824,-0.00610352,0,0,0,0,0,
-0.0008,0.0616,0.0824,-0.00610352,0,0,0,0,0,
0.0024,0.064,0.0808,0,0,0,0,0,0,
0,0.064,0.0848,0,0,0,0,0,0,
0.0024,0.0616,0.0872,0,0,0,0,0,0,
0.0064,0.0608,0.0896,0,0,0,0,0,0,
0.0112,0.0608,0.0888,0,0,0,0,0,0,
0.0136,0.056,0.0904,0,0,0,0,0,0,
0.0144,0.052,0.0936,0,0,0,0,0,0,
0.0168,0.048,0.0968,0,0,0,0,0,0,
0.0208,0.0432,0.1024,0,0,0,0,0,0,
0.0288,0.0472,0.1024,0,0,0,0,0,0,
0.0328,0.0496,0.1,0,0,0,0,0,0,
0.0344,0.048,0.1032,0,0,0,0,0,0,
0.0328,0.0424,0.108,0,0,0,0,0,0,
0.036,0.0408,0.112,0,0,0,0,0,0,
0.0392,0.0408,0.1136,0,0,0,0,0,0,
0.0416,0.0376,0.1176,0,0,0,0,0,0,
0.0408,0.0336,0.1232,0,0,0,0,0,0,
0.0392,0.032,0.1264,0,0,0,0,0,0,
0.0448,0.0312,0.1296,0,0,0,0,0,0,
0.0488,0.0312,0.1336,0,0,0,0,0,0,
0.0488,0.028,0.1376,0,0,0,0,0,0,
0.0472,0.0256,0.1448,0,0,0,0,0,0,
0.0464,0.0216,0.148,0,0,0,0,0,0,
0.0496,0.0216,0.148,0,0,0,0,0,0,
0.0528,0.0184,0.152,0,0,0,0,0,0,
0.0528,0.0168,0.1576,0,0,0,0,0,0,
0.0536,0.0144,0.1624,0,0,0,0,0,0,
0.0608,0.0168,0.1632,0,0,0,0,0,0,
0.0608,0.0144,0.1656,0,0,0,0,0,0,
0.0568,0.012,0.172,0,0,0,0,0,0,
0.0552,0.0104,0.1792,0,0,0,0,0,0,
0.0576,0.0112,0.1824,0,0,0,0,0,0,
0.0624,0.0128,0.1824,0,0,0,0,0,0,
0.0616,0.0152,0.184,0,0,0,0,0,0,
0.0584,0.012,0.192,0,0,0,0,0,0,
0.0544,0.0064,0.1976,0,0,0,0,0,0,
0.0512,0.0056,0.2,0,0,0,0,0,0,
0.0552,0.0032,0.2016,0,0,0,0,0,0,
0.0528,-0.0008,0.2056,0,0,0,0,0,0,
0.0512,-0.0024,0.2096,0,-0.00610352,0,0,0,0,
0.0512,-0.0008,0.2176,0,-0.00610352,0,0,0,0,
0.052,0.0016,0.224,0,0,0,0,0,0,
0.052,0.004,0.2288,0,0,0,0,0,0,
0.052,-0.0032,0.2296,0,0,0,0,0,0,
0.0552,-0.0096,0.228,0,-0.00610352,0,0,0,0,
0.0584,-0.0144,0.2248,0,-0.00610352,0,0,0,0,
0.0592,-0.0176,0.2272,0,-0.00610352,0,0,0,0,
0.0616,-0.0168,0.2296,0,-0.00610352,0,0,0,0,
0.0624,-0.02,0.2312,0,-0.00610352,0,0,0,0,
0.0672,-0.0224,0.2296,0,-0.00610352,0,0,0,0,
0.0672,-0.0248,0.2328,0,-0.00610352,0,0,0,0,
0.0648,-0.0272,0.236,0,-0.00610352,0,0,0,0,
0.0672,-0.0304,0.236,0,-0.00610352,0,0,0,0,
0.0688,-0.0312,0.2376,0,-0.00610352,0,0,0,0,
0.068,-0.0328,0.2408,0,-0.00610352,0,0,0,0,
0.0648,-0.036,0.2448,0,-0.00610352,0,0,0,0,
0.0656,-0.036,0.2472,0,-0.00610352,0,0,0,0,
0.068,-0.0336,0.2488,0,-0.00610352,0,0,0,0,
0.084,-0.0232,0.2488,0,-0.00610352,0,0,0,0,
0.0928,-0.0216,0.2536,0,-0.00610352,0,0,0,0,
0.0968,-0.0272,0.2584,0,-0.00610352,0,0,0,0,
0.1056,-0.0224,0.2632,0,-0.00610352,0,0,0,0,
0.1112,-0.02,0.272,0,-0.00610352,0,0,0,0,
0.1128,-0.0184,0.2768,0,-0.00610352,0,0,0,0,
0.1072,-0.0216,0.2816,0,-0.00610352,0,0,0,0,
0.1048,-0.0208,0.2808,0,-0.00610352,0,0,0,0,
0.104,-0.0176,0.2816,0,-0.00610352,0,0,0,0,
0.0976,-0.02,0.288,0,-0.00610352,0,0,0,0,
0.0888,-0.0216,0.2928,0,-0.00610352,0,0,0,0,
0.0824,-0.0168,0.292,0,-0.00610352,0,0,0,0,
0.08,-0.0168,0.2944,0,-0.00610352,0,0,0,0,
0.0768,-0.0112,0.2944,0,-0.00610352,0,0,0,0,
0.0752,-0.0088,0.2928,0,-0.00610352,0,0,0,0,
0.0704,-0.0136,0.292,0,-0.00610352,0,0,0,0,
0.0688,-0.0136,0.2952,0,-0.00610352,0,0,0,0,
0.0712,-0.0152,0.2984,0,-0.00610352,0,0,0,0,
0.0672,-0.0152,0.3016,0,-0.00610352,0,0,0,0,
0.0608,-0.0208,0.3008,0,-0.00610352,0,0,0,0,
0.06,-0.0264,0.2976,0,-0.00610352,0,0,0,0,
0.0616,-0.028,0.2992,0,-0.00610352,0,0,0,0,
0.0608,-0.0296,0.304,0,-0.00610352,0,0,0,0,
0.0552,-0.032,0.3064,0,-0.00610352,0,0,0,0,
0.0552,-0.0376,0.3072,0,-0.00610352,0,0,0,0,
0.0512,-0.0424,0.3112,0,-0.00610352,0,0,0,0,
0.0504,-0.0456,0.3136,0,-0.00610352,0,0,0,0,
0.0536,-0.0464,0.32,0,-0.00610352,0,0,0,0,
0.0544,-0.0472,0.3224,0,-0.00610352,0,0,0,0,
0.0568,-0.0496,0.3264,0,-0.00610352,0,0,0,0,
0.056,-0.0504,0.3288,0,-0.00610352,0,0,0,0,
0.0552,-0.052,0.3288,0,-0.00610352,0,0,0,0,
0.0592,-0.052,0.3328,0,-0.00610352,0,0,0,0,
0.0576,-0.0512,0.3368,0,-0.00610352,0,0,0,0,
0.0568,-0.0536,0.3424,0,-0.00610352,0,0,0,0,
0.06,-0.056,0.3408,0,-0.00610352,0,0,0,0,
0.0584,-0.0544,0.3416,0,-0.00610352,0,0,0,0,
0.0584,-0.0608,0.3448,0,-0.00610352,0,0,0,0,
0.0616,-0.06,0.3472,0,-0.00610352,0,0,0,0,
0.06,-0.0536,0.3512,0,-0.00610352,0,0,0,0,
0.0624,-0.0568,0.3464,0,-0.00610352,0,0,0,0,
0.0616,-0.0616,0.3424,0,-0.00610352,0,0,0,0,
0.0616,-0.0608,0.3464,0,-0.00610352,0,0,0,0,
0.0648,-0.0592,0.3512,0,-0.00610352,0,0,0,0,
0.0664,-0.0584,0.3496,0,-0.00610352,0,0,0,0,
0.0664,-0.0624,0.3432,0,-0.00610352,0,0,0,0,
0.0656,-0.0584,0.3448,0,-0.00610352,0,0,0,0,
0.0672,-0.0592,0.3504,0,-0.00610352,0,0,0,0,
0.0728,-0.0576,0.3496,0,-0.00610352,0,0,0,0,
0.0752,-0.0568,0.3472,0,-0.00610352,0,0,0,0,
0.0768,-0.0608,0.3408,0,-0.00610352,0,0,0,0,
0.0776,-0.0608,0.344,0,-0.00610352,0,0,0,0,
0.0784,-0.0616,0.3456,0,-0.00610352,0,0,0,0,
0.0792,-0.0656,0.3408,0,-0.00610352,0,0,0,0,
0.0824,-0.0648,0.3344,0,-0.00610352,0,0,0,0,
0.0848,-0.0688,0.3328,0,-0.00610352,0,0,0,0,
0.088,-0.0672,0.3304,0,-0.00610352,0,0,0,0,
0.0864,-0.0736,0.3224,0,-0.00610352,0,0,0,0,
0.0856,-0.076,0.3176,0,-0.00610352,0,0,0,0,
0.088,-0.076,0.3128,0,-0.00610352,0,0,0,0,
0.0856,-0.0776,0.316,0,-0.00610352,0,0,0,0,
0.0848,-0.0744,0.3152,0,-0.00610352,0,0,0,0,
0.084,-0.0728,0.3088,0,-0.00610352,0,0,0,0,
0.0824,-0.0712,0.3088,0,-0.00610352,0,0,0,0,
0.0768,-0.068,0.3144,0,-0.00610352,0,0,0,0,
0.072,-0.0632,0.3216,0,-0.00610352,0,0,0,0,
0.0712,-0.056,0.324,0,-0.00610352,0,0,0,0,
0.0664,-0.0584,0.3184,0,-0.00610352,0,0,0,0,
0.0616,-0.0568,0.3136,0,-0.00610352,0,0,0,0,
0.0576,-0.0568,0.3152,0,-0.00610352,0,0,0,0,
0.056,-0.0544,0.316,0,-0.00610352,0,0,0,0,
0.0544,-0.0576,0.3104,0,-0.00610352,0,0,0,0,
0.0488,-0.0568,0.3064,0,-0.00610352,0,0,0,0,
0.0408,-0.0584,0.3088,0,-0.00610352,0,0,0,0,
0.0384,-0.0576,0.3096,0,-0.00610352,0,0,0,0,
0.0368,-0.0528,0.3096,0,-0.00610352,0,0,0,0,
0.0296,-0.0504,0.3128,0,-0.00610352,0,0,0,0,
0.0248,-0.048,0.3104,0,-0.00610352,0,0,0,0,
0.0216,-0.0448,0.3144,0,-0.00610352,0,0,0,0,
0.02,-0.0416,0.3144,0,-0.00610352,0,0,0,0,
0.0176,-0.0376,0.3136,0,-0.00610352,0,0,0,0,
0.0152,-0.0368,0.3128,0,-0.00610352,0,0,0,0,
0.008,-0.0328,0.3152,0,-0.00610352,0,0,0,0,
0.0056,-0.0296,0.3128,0,-0.00610352,0,0,0,0,
0.0064,-0.0272,0.3112,0,-0.00610352,0,0,0,0,
0.004,-0.024,0.3136,0,-0.00610352,0,0,0,0,
0.0016,-0.0168,0.3152,0,-0.00610352,0,0,0,0,
0.0008,-0.0112,0.3176,0,-0.00610352,0,0,0,0,
-0.0032,-0.0096,0.3176,-0.00610352,-0.00610352,0,0,0,0,
-0.0072,-0.0008,0.3184,-0.00610352,-0.00610352,0,0,0,0,
-0.0088,0.0064,0.3256,-0.00610352,0,0,0,0,0,
-0.012,0.012,0.3248,-0.00610352,0,0,0,0,0,
-0.0136,0.0152,0.3184,-0.00610352,0,0,0,0,0,
-0.0168,0.02,0.3192,-0.00610352,0,0,0,0,0,
-0.0168,0.02,0.316,-0.00610352,0,0,0,0,0,
-0.016,0.0184,0.3104,-0.00610352,0,0,0,0,0,
-0.0176,0.0224,0.3088,-0.00610352,0,0,0,0,0,
-0.0216,0.024,0.3064,-0.00610352,0,0,0,0,0,
-0.0264,0.024,0.3048,-0.00610352,0,0,0,0,0,
-0.0312,0.0312,0.3048,-0.00610352,0,0,0,0,0,
-0.028,0.032,0.3,-0.00610352,0,0,0,0,0,
-0.0216,0.032,0.2936,-0.00610352,0,0,0,0,0,
-0.0192,0.0336,0.2896,-0.00610352,0,0,0,0,0,
-0.024,0.0336,0.2904,-0.00610352,0,0,0,0,0,
-0.0312,0.0368,0.2936,-0.00610352,0,0,0,0,0,
-0.0304,0.04,0.2912,-0.00610352,0,0,0,0,0,
-0.0296,0.0408,0.2848,-0.00610352,0,0,0,0,0,
-0.0296,0.0392,0.2832,-0.00610352,0,0,0,0,0,
-0.032,0.0376,0.284,-0.00610352,0,0,0,0,0,
-0.0336,0.0376,0.2848,-0.00610352,0,0,0,0,0,
-0.0312,0.0408,0.2792,-0.00610352,0,0,0,0,0,
-0.0312,0.0368,0.268,-0.00610352,0,0,0,0,0,
-0.0296,0.0336,0.2672,-0.00610352,0,0,0,0,0,
-0.028,0.0336,0.2664,-0.00610352,0,0,0,0,0,
-0.028,0.0288,0.2616,-0.00610352,0,0,0,0,0,
-0.028,0.024,0.2504,-0.00610352,0,0,0,0,0,
-0.0264,0.02,0.2456,-0.00610352,0,0,0,0,0,
-0.024,0.0192,0.2464,-0.00610352,0,0,0,0,0,
-0.0224,0.0208,0.2488,-0.00610352,0,0,0,0,0,
-0.024,0.0136,0.2432,-0.00610352,0,0,0,0,0,
-0.0256,0.0112,0.24,-0.00610352,0,0,0,0,0,
-0.0288,0.012,0.2432,-0.00610352,0,0,0,0,0,
-0.0296,0.0088,0.2424,-0.00610352,0,0,0,0,0,
-0.0288,0.0104,0.2408,-0.00610352,0,0,0,0,0,
-0.032,0.0064,0.2408,-0.00610352,0,0,0,0,0,
-0.0336,0.0024,0.2424,-0.00610352,0,0,0,0,0,
-0.036,-0.0008,0.24,-0.00610352,0,0,0,0,0,
-0.0336,-0.0048,0.2352,-0.00610352,-0.00610352,0,0,0,0,
-0.0352,-0.0048,0.2352,-0.00610352,-0.00610352,0,0,0,0,
-0.0368,-0.0064,0.2376,-0.00610352,-0.00610352,0,0,0,0,
-0.0376,-0.016,0.2312,-0.00610352,-0.00610352,0,0,0,0,
-0.036,-0.016,0.2296,-0.00610352,-0.00610352,0,0,0,0,
-0.0336,-0.02,0.2272,-0.00610352,-0.00610352,0,0,0,0,
-0.036,-0.024,0.2248,-0.00610352,-0.00610352,0,0,0,0,
-0.0392,-0.0264,0.2248,-0.00610352,-0.00610352,0,0,0,0,
-0.0392,-0.028,0.2288,-0.00610352,-0.00610352,0,0,0,0,
-0.0376,-0.0272,0.232,-0.00610352,-0.00610352,0,0,0,0,
-0.0408,-0.0272,0.2304,-0.00610352,-0.00610352,0,0,0,0,
-0.0416,-0.0288,0.2288,-0.00610352,-0.00610352,0,0,0,0,
-0.044,-0.0312,0.2304,-0.00610352,-0.00610352,0,0,0,0,
-0.0448,-0.0312,0.2328,-0.00610352,-0.00610352,0,0,0,0,
-0.044,-0.032,0.2304,-0.00610352,-0.00610352,0,0,0,0,
-0.0456,-0.0328,0.2296,-0.00610352,-0.00610352,0,0,0,0,
-0.0432,-0.0328,0.2304,-0.00610352,-0.00610352,0,0,0,0,
-0.0448,-0.032,0.232,-0.00610352,-0.00610352,0,0,0,0,
-0.048,-0.0328,0.2296,-0.00610352,-0.00610352,0,0,0,0,
-0.0504,-0.0344,0.2264,-0.00610352,-0.00610352,0,0,0,0,
-0.048,-0.0328,0.224,-0.00610352,-0.00610352,0,0,0,0,
-0.0512,-0.0328,0.2256,-0.00610352,-0.00610352,0,0,0,0,
-0.0512,-0.0336,0.2272,-0.00610352,-0.00610352,0,0,0,0,
-0.0512,-0.0328,0.2232,-0.00610352,-0.00610352,0,0,0,0,
